Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
AlterTableEvent.java,6.0,0.0,2.0,1.0,1.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,1.28,3.0,3.75,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableExchangePartition.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,57.0,0.61,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableMessage.java,4.0,0.0,0.0,2.0,1.0,1.0,5.5,0.5,1.0,0.0,0.0,0.0,2.0,2.5,37.5,1.75,1.0,2.0,4.0,1.0,1.9166666666666667,5.0,0.0,0.0,0.0,0.25,1.0,0.0
AlterTablePartMergeFilesDesc.java,4.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,82.0,0.39,1.0,1.8333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableReplicationTask.java,12.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,25.0,0.32,0.0,3.0,5.0,1.0,9.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableSimpleDesc.java,6.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,65.0,0.69,1.0,3.571428571428572,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AlternateFailurePreListener.java,6.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,50.0,0.96,1.0,1.5,2.0,1.0,1.5,2.0,0.0,0.0,0.0,0.5,1.0,0.0
AmbiguousMethodException.java,16.0,0.0,10.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateOpTraitsProcCtx.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,60.0,0.61,1.0,1.75,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateStatsProcCtx.java,4.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,71.0,0.47,2.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateWithOpTraits.java,41.0,4.0,5.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.43,3.0,3.0,3.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateWithStatistics.java,35.0,4.0,5.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.43,3.0,3.0,3.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotationUtils.java,5.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.27,3.0,10.0,17.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AnonymousAuthenticationProviderImpl.java,4.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AppConfig.java,5.0,0.0,1.0,2.0,1.0,1.5,16.5,0.0,3.0,4.0,0.0,7.0,8.0,1.5,0.0,0.3,1.0,2.581395348837209,8.0,1.0,3.674418604651162,16.0,0.0,0.0,0.0,0.4651162790697674,4.0,0.0
AppMasterEventDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,71.0,0.56,2.0,2.4285714285714284,3.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AppMasterEventOperator.java,11.0,1.0,1.0,2.0,1.0,1.0,20.5,0.5,1.0,1.0,0.0,0.0,6.0,2.5,72.5,0.25,0.0,5.111111111111111,15.0,1.0,6.888888888888889,17.0,0.0,0.0,0.0,1.1111111111111112,4.0,1.0
AppMasterEventProcessor.java,21.0,2.0,2.0,2.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.77,4.0,4.0,4.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0
ArchiveDesc.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ArchiveUtils.java,20.0,1.0,7.0,3.0,2.0,1.0,13.0,0.0,3.0,7.0,0.0,1.0,10.0,1.0,41.66666666666666,0.59,2.0,4.7,10.0,2.0,7.3,20.0,0.0,0.0,0.0,1.2,3.0,0.0
ArchiveWork.java,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,33.0,1.11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Arguments.java,14.0,1.0,4.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,76.0,0.46,1.0,9.7,121.0,1.0,3.6,16.0,0.0,0.0,0.0,0.5,2.0,0.0
ArrayWritableObjectInspector.java,10.0,1.0,0.0,3.0,3.0,1.5,15.0,0.0,2.0,0.0,0.0,1.0,19.0,2.0,71.5,0.12,0.0,3.0588235294117645,29.0,1.0,3.5294117647058822,16.0,0.0,0.0,0.0,0.4117647058823529,2.0,0.0
AttemptRegistrationListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attr.java,4.0,0.0,0.0,1.0,1.0,1.1666666666666667,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1666666666666667,17.5,1.0,0.0,3.393939393939394,11.0,1.0,2.712121212121212,14.0,0.0,0.0,0.0,0.6060606060606061,3.0,0.0
AuthenticationProviderFactory.java,4.0,0.0,0.0,2.0,2.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,0.48,2.0,4.333333333333333,7.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0
AuthorizationException.java,6.0,0.0,3.0,1.0,1.0,1.5,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,13.0,0.0,1.3333333333333333,3.0,0.0,0.0,0.0,1.0,2.0,0.0
AuthorizationFactory.java,13.0,1.0,0.0,2.0,1.0,1.6666666666666667,6.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,0.33,1.0,2.4,6.0,0.0,1.8,3.0,0.0,0.0,0.0,0.6,2.0,0.0
AuthorizationMetaStoreFilterHook.java,7.0,0.0,0.0,2.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,0.38,1.0,2.833333333333333,6.0,4.0,5.0,10.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0
AuthorizationParseUtils.java,9.0,0.0,0.0,3.0,1.0,1.0,8.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,0.55,4.0,5.333333333333333,8.0,2.0,4.666666666666667,6.0,0.0,0.0,1.0,1.0,1.0,0.0
AuthorizationPreEventListener.java,14.0,0.0,1.0,3.0,1.0,1.0909090909090908,12.636363636363637,0.0,9.0,0.0,0.0,15.0,16.0,1.4545454545454546,13.272727272727272,0.11,0.0,5.15,17.0,1.0,6.525,43.0,0.0,0.0,0.0,0.8,4.0,0.0
AuthorizationTestUtil.java,7.0,0.0,3.0,1.0,1.0,1.0,8.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,0.0,0.98,2.0,3.2,5.0,2.0,4.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0
AuthorizationUtils.java,16.0,0.0,3.0,4.0,3.0,1.0,42.0,0.0,1.0,14.0,0.0,1.0,9.0,1.0,0.0,0.3,2.0,7.303030303030303,19.0,1.0,5.2727272727272725,16.0,0.0,0.0,0.0,1.121212121212121,2.0,0.0
AutoProgressor.java,10.0,0.0,2.0,2.0,1.0,1.0,4.666666666666667,0.0,3.0,0.0,2.0,0.0,2.0,1.0,11.0,0.72,3.0,4.666666666666667,8.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0
AvgPartitionSizeBasedBigTableSelectorForAutoSMJ.java,63.0,8.0,5.0,11.0,5.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.35,4.0,4.0,4.0,15.0,15.0,15.0,0.0,0.0,4.0,4.0,4.0,0.0
AvroContainerInputFormat.java,6.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,67.0,0.49,1.0,1.6666666666666667,3.0,1.0,2.6666666666666665,5.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
AvroContainerOutputFormat.java,10.0,1.0,1.0,2.0,1.0,2.0,18.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,28.0,0.27,0.0,3.1666666666666665,9.0,0.0,4.833333333333333,12.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
AvroDeserializer.java,24.0,2.0,4.0,5.0,2.0,1.0,25.5,0.0,2.0,0.0,0.0,8.0,18.0,1.0,41.0,0.3,1.0,5.5,26.0,1.0,12.53125,24.0,0.0,0.0,0.0,0.59375,5.0,1.0
AvroGenericRecordReader.java,13.0,1.0,2.0,3.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,52.5,0.28,0.0,2.727272727272727,7.0,1.0,4.636363636363637,17.0,0.0,0.0,0.0,0.6363636363636364,4.0,0.0
AvroGenericRecordWritable.java,6.0,0.0,0.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,60.0,0.38,2.0,4.7,7.0,1.0,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0
AvroGenericRecordWriter.java,5.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.77,1.0,1.5,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.5,1.0,0.0
AvroHBaseValueFactory.java,15.0,2.0,4.0,2.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,71.0,0.54,2.0,3.6666666666666665,6.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0
AvroLazyObjectInspector.java,30.0,5.0,7.0,4.0,2.0,1.3333333333333333,20.33333333333333,0.0,1.0,0.0,0.0,8.0,14.0,2.0,28.666666666666668,0.44,0.0,2.764705882352941,10.0,1.0,6.764705882352941,19.0,0.0,0.0,0.0,0.8235294117647058,4.0,0.0
AvroObjectInspectorException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AvroObjectInspectorGenerator.java,11.0,1.0,0.0,2.0,1.0,1.0,22.0,0.0,1.0,2.0,0.0,4.0,9.0,1.0,37.5,0.22,1.0,5.8,29.0,1.0,6.96,20.0,0.0,0.0,0.0,0.44,2.0,0.0
AvroSchemaRetriever.java,10.0,0.0,7.0,1.0,1.0,1.0,5.0,0.5,1.0,0.0,0.0,0.0,1.0,1.5,0.0,4.09,1.0,1.8571428571428568,6.0,1.0,2.857142857142857,6.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0
AvroSerDe.java,11.0,1.0,1.0,2.0,1.0,1.0,32.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0,83.0,0.18,0.0,4.357142857142857,13.0,1.0,4.785714285714286,25.0,0.0,0.0,0.0,0.5714285714285714,2.0,1.0
AvroSerdeException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AvroSerdeUtils.java,10.0,0.0,2.0,2.0,1.0,1.0,25.5,0.0,2.0,13.0,1.0,0.0,9.0,1.0,41.0,0.31,0.0,6.84,45.0,1.0,4.84,18.0,0.0,0.0,0.0,0.56,3.0,0.0
AvroSerializer.java,16.0,1.0,0.0,3.0,2.0,1.0,13.571428571428571,0.0,4.0,0.0,0.0,8.0,11.0,1.5714285714285714,22.285714285714285,0.18,0.0,2.6041666666666665,25.0,1.0,6.708333333333333,17.0,0.0,0.0,0.0,0.1875,2.0,0.0
AvroStorageFormatDescriptor.java,4.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.65,0.0,0.75,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BRoundWithNumDigitsDoubleToDouble.java,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.19,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BadParam.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BadSchemaException.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base64TextInputFormat.java,8.0,0.0,1.0,2.0,1.0,3.0,16.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,63.0,0.39,0.0,2.272727272727273,7.0,1.0,3.0,7.0,0.0,0.0,0.0,0.4545454545454545,2.0,0.0
Base64TextOutputFormat.java,12.0,1.0,1.0,2.0,1.0,2.0,10.5,0.0,2.0,0.0,0.0,0.0,4.0,2.0,25.0,0.46,2.0,4.0,6.0,1.0,3.5,5.0,0.0,0.0,0.0,0.75,2.0,0.0
BaseCharTypeInfo.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,50.0,0.54,0.0,12.2,46.0,0.0,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BaseCharUtils.java,5.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.59,4.0,5.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.5,1.0,0.0
BaseProtocol.java,4.0,0.0,0.0,1.0,1.0,1.9,1.5,0.2,10.0,0.0,16.0,0.0,2.0,1.2,40.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaseScalarUdfTest.java,19.0,0.0,7.0,1.0,1.0,1.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.43,1.0,1.0,1.0,1.0,3.75,12.0,0.0,0.0,0.0,0.0,0.0,1.0
BaseSemanticAnalyzer.java,13.0,0.0,2.0,3.0,1.0,1.0,28.25,2.25,5.0,27.0,2.0,8.0,21.0,1.0,58.25,0.2,1.0,8.533333333333333,84.0,0.0,4.222222222222222,29.0,0.0,0.0,0.0,0.7222222222222222,4.0,1.0
BaseStructObjectInspector.java,5.0,0.0,0.0,1.0,1.0,1.5,5.5,2.0,2.0,0.0,0.0,0.0,3.0,1.5,55.0,0.22,0.0,3.6666666666666665,14.0,1.0,1.75,4.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
BaseTestQueries.java,12.0,0.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,67.0,1.39,5.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
BaseWork.java,5.0,0.0,1.0,1.0,1.0,1.0,20.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,90.0,0.31,2.0,7.757575757575758,48.0,0.0,4.96969696969697,39.0,0.0,0.0,0.0,0.6060606060606061,4.0,1.0
BeeLine.java,13.0,1.0,2.0,3.0,2.0,1.5714285714285714,28.857142857142858,0.1428571428571428,3.0,9.0,81.0,9.0,12.0,1.2857142857142858,30.571428571428573,0.21,0.0,4.366795366795367,51.0,0.0,4.250965250965251,41.0,0.0,0.0,0.0,0.5521235521235521,8.0,1.0
BeeLineCommandCompleter.java,9.0,1.0,1.0,2.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.67,5.0,5.0,5.0,8.0,8.0,8.0,0.0,0.0,2.0,2.0,2.0,0.0
BeeLineCompleter.java,10.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.32,5.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0
BeeLineOpts.java,4.0,0.0,0.0,1.0,1.0,2.0,31.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,97.0,0.09,0.0,2.36046511627907,8.0,1.0,1.755813953488372,12.0,0.0,0.0,0.0,0.1860465116279069,2.0,0.0
BeeLineSignalHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BigTableSelectorForAutoSMJ.java,0.0,0.0,0.0,0.0,0.0,1.75,13.0,0.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,2.2,0.0,3.375,5.0,1.0,6.0,15.0,0.0,0.0,0.0,1.5,4.0,0.0
BinaryColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BinaryColumnStatsAggregator.java,8.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.38,2.0,2.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
BinaryColumnStatsData.java,9.0,0.0,1.0,2.0,1.0,2.2,9.8,0.0,6.0,3.0,1.0,2.0,11.0,1.4,14.4,0.08,0.0,4.9523809523809526,13.0,1.0,3.1666666666666665,14.0,0.0,0.0,0.0,0.4523809523809524,3.0,0.0
BinaryObjectInspector.java,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,4.833333333333333,0.3333333333333333,1.0,0.0,2.0,0.0,0.0,3.0,19.33333333333333,1.89,0.0,2.787878787878788,21.0,1.0,3.0303030303030303,19.0,0.0,0.0,0.0,0.5151515151515151,3.0,0.0
BinaryRecordReader.java,5.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,33.0,0.65,1.0,2.25,3.0,1.0,2.75,4.0,0.0,0.0,0.0,0.5,1.0,0.0
BinarySortableDeserializeRead.java,9.0,1.0,1.0,2.0,1.0,1.1,5.7,0.0,10.0,0.0,0.0,2.0,12.0,2.3,19.9,0.36,0.0,3.097560975609756,13.0,1.0,3.341463414634146,18.0,0.0,0.0,0.0,0.4146341463414634,2.0,1.0
BinarySortableSerDe.java,31.0,2.0,3.0,6.0,3.0,1.0,38.66666666666666,0.3333333333333333,1.0,19.0,3.0,2.0,71.0,2.333333333333333,31.0,0.16,0.0,7.757575757575758,32.0,1.0,7.515151515151516,60.0,0.0,0.0,0.0,1.121212121212121,5.0,0.0
BinarySortableSerDeWithEndPrefix.java,13.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.81,6.0,6.0,6.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0
BinarySortableSerializeWrite.java,8.0,1.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,49.0,0.61,1.0,4.958333333333333,9.0,2.0,2.875,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BitFieldReader.java,12.0,0.0,1.0,3.0,1.0,1.0,13.0,0.0,1.0,0.0,4.0,2.0,11.0,1.0,31.5,0.2,0.0,4.470588235294118,19.0,1.0,4.647058823529412,15.0,0.0,0.0,0.0,1.0,3.0,0.0
BitFieldWriter.java,7.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,40.0,0.44,4.0,6.25,8.0,2.0,2.5,3.0,0.0,0.0,0.0,0.5,1.0,0.0
BitSetCheckedAuthorizationProvider.java,26.0,3.0,3.0,4.0,3.0,1.0,11.0,1.0,2.0,3.0,0.0,9.0,20.0,1.5,0.0,0.19,2.0,6.941176470588236,13.0,1.0,6.764705882352941,19.0,0.0,0.0,0.0,1.3529411764705883,4.0,0.0
BitmapIndexHandler.java,33.0,3.0,5.0,4.0,1.0,1.0,43.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,100.0,0.25,0.0,4.142857142857143,13.0,1.0,11.714285714285714,32.0,0.0,0.0,0.0,1.4285714285714286,3.0,0.0
BitmapInnerQuery.java,8.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,44.0,0.94,1.0,2.0,4.0,1.0,2.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0
BitmapObjectInput.java,5.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,88.0,0.19,0.0,0.3043478260869565,3.0,1.0,2.217391304347826,6.0,0.0,0.0,0.0,0.0869565217391304,1.0,0.0
BitmapObjectOutput.java,4.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,83.0,0.25,0.0,0.4444444444444444,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BitmapOuterQuery.java,11.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,44.0,0.58,1.0,2.0,4.0,1.0,2.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0
BitmapQuery.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BloomFilter.java,6.0,0.0,1.0,1.0,1.0,1.5,13.0625,0.0625,2.0,2.0,2.0,3.0,4.0,1.8125,47.9375,0.48,0.0,2.683923705722071,22.0,0.0,3.329700272479564,27.0,0.0,0.0,0.0,0.3732970027247956,3.0,0.0
BloomFilterIO.java,5.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BooleanColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.33,10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BooleanColumnStatsAggregator.java,8.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.38,2.0,2.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
BooleanColumnStatsData.java,9.0,0.0,1.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,1.0,2.0,11.0,1.4,14.4,0.08,0.0,5.928571428571429,20.0,1.0,3.0476190476190474,13.0,0.0,0.0,0.0,0.4523809523809524,3.0,0.0
BooleanCompleter.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BooleanObjectInspector.java,0.0,0.0,0.0,0.0,0.0,2.0,3.4,0.4,1.0,0.0,1.0,0.0,0.0,3.4,20.0,4.6,1.0,3.95,40.0,1.0,1.6,3.0,0.0,0.0,0.0,0.05,1.0,0.0
BoundaryDef.java,5.0,0.0,2.0,1.0,1.0,1.0,4.333333333333333,1.0,1.0,0.0,0.0,0.0,3.0,1.6666666666666667,65.0,1.39,0.0,3.1904761904761907,12.0,1.0,1.3333333333333333,3.0,0.0,0.0,0.0,0.0952380952380952,1.0,0.0
BreakableService.java,5.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,3.0,5.0,1.5,38.5,0.41,1.0,2.9,7.0,1.0,1.8,3.0,0.0,0.0,0.0,0.2,1.0,0.0
BucketIdException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BucketIdResolver.java,0.0,0.0,0.0,0.0,0.0,1.5,9.5,0.0,1.0,0.0,2.0,0.0,0.0,1.0,37.5,3.8,4.0,5.625,8.0,1.0,2.625,6.0,0.0,0.0,0.0,0.125,1.0,0.0
BucketIdResolverImpl.java,14.0,1.0,1.0,2.0,1.0,1.5,9.5,0.0,1.0,0.0,0.0,0.0,4.0,1.0,37.5,0.5,4.0,4.75,6.0,2.0,4.0,6.0,0.0,0.0,0.0,0.25,1.0,0.0
BucketJoinProcCtx.java,3.0,0.0,0.0,1.0,1.0,1.3333333333333333,5.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.6666666666666667,65.0,0.21,1.0,2.034482758620689,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BucketMapJoinContext.java,7.0,0.0,1.0,2.0,1.0,1.5,11.0,0.5,1.0,0.0,0.0,3.0,5.0,1.5,58.0,0.29,1.0,3.4545454545454546,7.0,1.0,2.909090909090909,10.0,0.0,0.0,0.0,0.5909090909090909,4.0,0.0
BucketMapJoinOptimizer.java,9.0,1.0,1.0,1.0,1.0,1.6,14.2,0.0,2.0,0.0,0.0,2.0,1.0,1.4,0.0,0.44,0.0,1.5833333333333333,3.0,1.0,5.416666666666667,19.0,0.0,0.0,0.0,0.25,2.0,0.0
BucketMapjoinProc.java,14.0,1.0,3.0,2.0,1.0,2.0,14.5,0.0,1.0,1.0,0.0,0.0,3.0,2.5,0.0,0.54,2.0,4.2,7.0,2.0,5.2,8.0,0.0,0.0,0.0,0.6,1.0,0.0
